Date,ProductID,OurPrice,CompetitorPrice,UnitsSold,Inventory
2024-02-11,P032,30.66,30.83,28,261
2024-02-12,P032,45.92,45.17,28,147
2024-02-13,P032,29.79,29.0,16,292
2024-02-14,P032,38.31,33.08,29,104
2024-02-15,P032,35.75,34.02,34,274
2024-02-16,P032,49.96,46.61,29,75
2024-02-17,P032,38.73,37.59,38,140
2024-02-18,P032,42.2,41.59,44,161
2024-02-19,P032,35.01,35.28,34,189
2024-02-20,P032,45.28,44.34,29,72
2024-02-21,P032,30.63,27.55,27,196
2024-02-22,P032,47.08,49.0,38,76
2024-02-23,P032,28.72,28.09,43,90
2024-02-24,P032,41.98,40.36,29,65
2024-02-25,P032,34.15,27.45,25,277
2024-02-26,P032,38.78,35.27,28,94
2024-02-27,P032,31.84,28.59,26,288
2024-02-28,P032,39.92,35.45,29,234
2024-02-29,P032,36.13,33.12,26,149
2024-01-01,P033,15.68,13.61,69,99
2024-01-02,P033,16.12,11.81,54,96
2024-01-03,P033,28.08,21.35,58,186
2024-01-04,P033,16.91,9.11,47,85
2024-01-05,P033,21.6,18.59,41,261
2024-01-06,P033,23.25,21.17,61,113
2024-01-07,P033,36.15,32.0,53,65
2024-01-08,P033,15.66,8.55,65,204
2024-01-09,P033,27.5,26.84,46,50
2024-01-10,P033,26.12,23.01,45,90
2024-01-11,P033,10.48,2.17,44,298
2024-01-12,P033,12.92,13.38,70,283
2024-01-13,P033,27.48,21.7,57,66
2024-01-14,P033,22.01,22.03,57,225
2024-01-15,P033,21.71,18.37,50,122
2024-01-16,P033,19.54,14.69,43,56
2024-01-17,P033,31.53,26.92,52,190
2024-01-18,P033,26.89,21.18,48,111
2024-01-19,P033,25.5,21.19,32,140
2024-01-20,P033,23.81,20.3,51,266
2024-01-21,P033,21.85,17.07,58,276
2024-01-22,P033,18.81,16.8,54,279
2024-01-23,P033,19.16,12.39,64,256
2024-01-24,P033,26.63,20.27,43,123
2024-01-25,P033,26.2,21.83,43,242
2024-01-26,P033,25.03,18.72,46,173
2024-01-27,P033,24.51,20.25,59,201
2024-01-28,P033,15.03,11.8,45,133
2024-01-29,P033,23.88,19.04,42,263
2024-01-30,P033,18.06,18.56,61,194
2024-01-31,P033,17.31,15.81,59,66
2024-02-01,P033,18.5,12.87,52,119
2024-02-02,P033,35.27,30.91,50,86
2024-02-03,P033,27.16,20.53,55,93
2024-02-04,P033,27.0,24.02,56,91
2024-02-05,P033,16.31,15.22,54,113
2024-02-06,P033,21.57,19.18,45,111
2024-02-07,P033,27.69,28.77,54,60
2024-02-08,P033,21.46,16.94,48,243
2024-02-09,P033,19.23,19.49,52,214
2024-02-10,P033,25.93,28.03,68,249
2024-02-11,P033,27.34,28.03,46,69
2024-02-12,P033,24.69,19.49,50,108
2024-02-13,P033,29.78,27.47,50,121
2024-02-14,P033,22.27,22.76,65,271
2024-02-15,P033,28.61,29.18,55,252
2024-02-16,P033,19.4,19.08,56,145
2024-02-17,P033,37.17,35.82,52,253
2024-02-18,P033,22.82,16.86,49,107
2024-02-19,P033,18.37,17.86,63,191
2024-02-20,P033,21.84,20.71,41,257
2024-02-21,P033,24.9,17.87,53,274
2024-02-22,P033,20.56,20.7,58,290
2024-02-23,P033,17.21,14.16,56,229
2024-02-24,P033,28.35,30.19,55,153
2024-02-25,P033,21.42,14.58,55,259
2024-02-26,P033,26.09,29.86,43,221
2024-02-27,P033,27.5,21.53,51,285
2024-02-28,P033,9.86,5.14,40,146
2024-02-29,P033,27.85,25.48,62,57
2024-01-01,P034,70.01,67.83,48,102
2024-01-02,P034,58.34,58.6,47,244
2024-01-03,P034,62.3,62.45,48,273
2024-01-04,P034,72.78,67.47,47,67
2024-01-05,P034,71.99,67.1,44,227
2024-01-06,P034,73.89,73.59,44,71
2024-01-07,P034,58.97,55.08,59,299
2024-01-08,P034,65.03,62.41,47,119
2024-01-09,P034,66.52,68.16,48,144
2024-01-10,P034,70.42,71.24,54,277
2024-01-11,P034,70.45,68.44,55,214
2024-01-12,P034,66.81,59.0,44,283
2024-01-13,P034,57.03,54.13,49,136
2024-01-14,P034,66.51,65.84,47,142
2024-01-15,P034,63.37,63.23,50,293
2024-01-16,P034,65.23,61.98,35,102
2024-01-17,P034,58.99,56.64,48,196
2024-01-18,P034,57.77,54.62,36,191
2024-01-19,P034,57.48,56.39,62,236
2024-01-20,P034,63.09,61.64,49,214
2024-01-21,P034,57.66,49.54,35,270
2024-01-22,P034,70.2,67.55,39,175
2024-01-23,P034,67.91,65.35,41,144
2024-01-24,P034,60.45,54.67,50,64
2024-01-25,P034,65.28,55.98,42,245
2024-01-26,P034,71.7,67.9,52,240
2024-01-27,P034,72.08,64.64,48,281
2024-01-28,P034,62.94,60.66,55,184
2024-01-29,P034,62.9,53.76,38,57
2024-01-30,P034,64.03,59.79,67,206
2024-01-31,P034,65.51,66.89,48,129
2024-02-01,P034,70.35,67.03,64,93
2024-02-02,P034,72.84,70.39,47,160
2024-02-03,P034,71.87,64.99,47,125
2024-02-04,P034,70.48,66.96,53,52
2024-02-05,P034,59.91,50.55,37,145
2024-02-06,P034,62.87,65.95,51,184
2024-02-07,P034,62.58,60.75,54,68
2024-02-08,P034,62.12,61.82,65,94
2024-02-09,P034,69.06,66.58,45,130
2024-02-10,P034,64.34,56.94,33,137
2024-02-11,P034,61.57,55.21,46,144
2024-02-12,P034,59.83,53.99,38,208
2024-02-13,P034,73.51,73.1,54,250
2024-02-14,P034,68.2,66.73,46,185
2024-02-15,P034,62.78,57.96,54,227
2024-02-16,P034,65.29,56.54,45,50
2024-02-17,P034,66.57,64.28,60,266
2024-02-18,P034,62.12,61.63,36,227
2024-02-19,P034,56.37,47.36,29,139
2024-02-20,P034,74.35,71.16,43,249
2024-02-21,P034,71.65,67.81,49,236
2024-02-22,P034,62.33,59.51,47,263
2024-02-23,P034,55.85,51.95,41,77
2024-02-24,P034,71.15,64.54,39,166
2024-02-25,P034,58.23,51.07,52,288
2024-02-26,P034,64.93,62.79,50,298
2024-02-27,P034,62.55,59.28,55,108
2024-02-28,P034,73.08,68.71,57,127
2024-02-29,P034,69.01,66.94,50,193
2024-01-01,P035,57.55,51.62,42,239
2024-01-02,P035,66.15,64.12,47,107
2024-01-03,P035,62.12,60.42,43,199
2024-01-04,P035,62.61,62.35,40,254
2024-01-05,P035,62.77,58.95,34,114
2024-01-06,P035,58.82,54.85,45,138
2024-01-07,P035,61.06,58.59,34,65
2024-01-08,P035,65.41,64.61,48,140
2024-01-09,P035,63.55,62.26,46,150
2024-01-10,P035,57.93,56.08,50,215
2024-01-11,P035,61.89,59.45,53,194
2024-01-12,P035,46.8,44.56,36,236
2024-01-13,P035,54.71,47.05,31,61
2024-01-14,P035,62.73,64.01,38,58
2024-01-15,P035,64.17,60.49,40,241
2024-01-16,P035,71.44,65.23,36,283
2024-01-17,P035,70.5,66.24,39,224
2024-01-18,P035,63.48,57.94,35,185
2024-01-19,P035,61.35,62.46,59,95
2024-01-20,P035,64.66,63.61,54,236
2024-01-21,P035,65.82,67.09,51,265
2024-01-22,P035,67.21,59.28,35,251
2024-01-23,P035,68.72,70.49,54,192
2024-01-24,P035,58.32,58.09,45,88
2024-01-25,P035,67.98,64.6,41,86
2024-01-26,P035,61.88,65.82,60,59
2024-01-27,P035,61.82,55.89,29,194
2024-01-28,P035,64.19,59.43,43,61
2024-01-29,P035,72.19,70.02,44,168
2024-01-30,P035,70.86,72.92,52,239
2024-01-31,P035,65.33,58.79,46,128
2024-02-01,P035,53.72,48.3,50,135
2024-02-02,P035,55.37,53.1,43,201
2024-02-03,P035,59.52,61.55,54,227
2024-02-04,P035,65.0,58.61,38,275
2024-02-05,P035,57.3,54.87,45,81
2024-02-06,P035,69.14,62.57,21,104
2024-02-07,P035,67.78,66.0,42,269
2024-02-08,P035,58.4,57.13,47,151
2024-02-09,P035,58.05,55.61,42,166
2024-02-10,P035,56.91,54.73,42,187
2024-02-11,P035,66.11,63.43,48,234
2024-02-12,P035,69.77,65.55,43,174
2024-02-13,P035,57.87,54.79,42,290
2024-02-14,P035,64.59,63.82,42,81
2024-02-15,P035,67.41,53.14,34,243
2024-02-16,P035,61.18,61.25,51,280
2024-02-17,P035,65.68,64.37,58,264
2024-02-18,P035,63.48,58.3,46,233
2024-02-19,P035,65.34,62.58,37,119
2024-02-20,P035,68.2,64.23,52,261
2024-02-21,P035,58.84,59.52,46,235
2024-02-22,P035,48.87,42.68,38,132
2024-02-23,P035,71.48,70.1,52,161
2024-02-24,P035,68.99,72.03,47,107
2024-02-25,P035,61.32,55.99,42,96
2024-02-26,P035,58.77,58.58,45,88
2024-02-27,P035,54.09,53.04,45,139
2024-02-28,P035,64.45,63.17,47,101
2024-02-29,P035,67.22,63.04,42,102
2024-01-01,P036,98.32,95.05,95,91
2024-01-02,P036,89.87,85.62,91,153
2024-01-03,P036,89.65,86.2,93,122
2024-01-04,P036,86.35,81.97,101,278
2024-01-05,P036,88.77,89.3,86,273
2024-01-06,P036,92.28,85.94,78,144
2024-01-07,P036,98.33,101.07,93,146
2024-01-08,P036,86.78,78.36,99,296
2024-01-09,P036,93.7,88.33,91,235
2024-01-10,P036,92.33,89.23,98,284
2024-01-11,P036,94.11,84.11,86,106
2024-01-12,P036,96.74,88.21,66,245
2024-01-13,P036,88.31,85.01,77,282
2024-01-14,P036,95.34,91.04,95,75
2024-01-15,P036,96.95,90.69,106,63
2024-01-16,P036,86.98,82.74,79,227
2024-01-17,P036,85.42,81.49,74,89
2024-01-18,P036,88.7,84.3,79,133
2024-01-19,P036,95.75,90.97,73,186
2024-01-20,P036,97.36,90.43,78,125
2024-01-21,P036,91.18,87.97,89,143
2024-01-22,P036,93.88,91.31,91,194
2024-01-23,P036,103.42,104.75,89,170
2024-01-24,P036,92.57,88.15,79,75
2024-01-25,P036,95.53,94.89,71,230
2024-01-26,P036,85.07,80.95,94,55
2024-01-27,P036,91.43,85.14,82,67
2024-01-28,P036,100.42,96.11,90,233
2024-01-29,P036,91.11,90.41,98,215
2024-01-30,P036,91.92,85.89,96,242
2024-01-31,P036,94.87,92.26,100,224
2024-02-01,P036,91.58,91.26,96,286
2024-02-02,P036,93.21,92.95,89,67
2024-02-03,P036,90.07,85.8,81,225
2024-02-04,P036,89.62,83.36,76,290
2024-02-05,P036,96.46,96.27,95,82
2024-02-06,P036,95.61,96.32,83,290
2024-02-07,P036,90.85,83.84,96,155
2024-02-08,P036,87.9,87.77,84,142
2024-02-09,P036,89.24,85.02,79,217
2024-02-10,P036,97.37,92.34,88,101
2024-02-11,P036,87.56,90.35,103,214
2024-02-12,P036,89.63,85.04,79,264
2024-02-13,P036,98.44,94.8,88,56
2024-02-14,P036,96.62,94.82,82,123
2024-02-15,P036,96.12,93.8,98,112
2024-02-16,P036,90.58,89.32,91,229
2024-02-17,P036,86.44,83.95,89,119
2024-02-18,P036,95.42,88.18,94,81
2024-02-19,P036,91.71,88.2,85,281
2024-02-20,P036,88.08,83.81,74,53
2024-02-21,P036,88.53,86.52,81,295
2024-02-22,P036,97.29,99.34,89,202
2024-02-23,P036,80.89,77.86,82,53
2024-02-24,P036,97.96,95.7,94,278
2024-02-25,P036,87.5,89.74,99,125
2024-02-26,P036,87.05,86.3,76,270
2024-02-27,P036,85.04,83.39,100,136
2024-02-28,P036,86.72,82.11,72,98
2024-02-29,P036,95.76,91.49,89,266
2024-01-01,P037,61.23,54.91,30,91
2024-01-02,P037,66.22,64.21,52,140
2024-01-03,P037,65.87,61.65,50,217
2024-01-04,P037,61.63,56.61,30,97
2024-01-05,P037,67.49,66.04,49,101
2024-01-06,P037,58.36,59.5,28,204
2024-01-07,P037,58.18,53.35,39,144
2024-01-08,P037,72.46,65.76,35,163
2024-01-09,P037,58.14,50.43,37,157
2024-01-10,P037,61.19,57.96,43,269
2024-01-11,P037,58.21,55.45,38,247
2024-01-12,P037,59.94,61.71,48,275
2024-01-13,P037,64.97,61.47,36,216
2024-01-14,P037,68.89,68.74,32,282
2024-01-15,P037,68.3,64.7,55,256
2024-01-16,P037,65.26,61.29,34,200
2024-01-17,P037,61.29,59.4,29,131
2024-01-18,P037,68.18,66.94,38,63
2024-01-19,P037,65.13,66.86,44,208
2024-01-20,P037,62.73,59.28,45,264
2024-01-21,P037,65.68,58.97,34,220
2024-01-22,P037,63.42,59.53,42,112
2024-01-23,P037,58.44,51.81,39,250
2024-01-24,P037,50.33,48.1,39,204
2024-01-25,P037,66.05,63.3,46,122
2024-01-26,P037,58.36,60.36,46,183
2024-01-27,P037,51.12,45.06,35,137
2024-01-28,P037,59.55,62.37,49,258
2024-01-29,P037,60.5,57.93,34,141
2024-01-30,P037,68.22,71.17,48,58
2024-01-31,P037,69.41,68.28,38,230
2024-02-01,P037,60.74,56.39,47,272
2024-02-02,P037,58.92,54.94,38,211
2024-02-03,P037,59.08,59.14,42,261
2024-02-04,P037,66.05,63.99,36,121
2024-02-05,P037,66.0,64.83,47,55
2024-02-06,P037,61.37,59.32,38,293
2024-02-07,P037,60.92,63.95,48,59
2024-02-08,P037,65.31,61.36,46,205
2024-02-09,P037,58.82,56.52,48,187
2024-02-10,P037,70.61,66.82,33,138
2024-02-11,P037,61.19,56.51,37,56
2024-02-12,P037,59.74,53.51,37,135
2024-02-13,P037,61.21,55.07,39,221
2024-02-14,P037,65.36,66.08,41,293
2024-02-15,P037,52.78,52.17,40,169
2024-02-16,P037,62.26,59.45,42,185
2024-02-17,P037,68.96,66.5,41,86
2024-02-18,P037,64.02,59.89,43,229
2024-02-19,P037,60.08,54.79,45,94
2024-02-20,P037,57.23,57.64,50,205
2024-02-21,P037,64.2,62.16,45,235
2024-02-22,P037,58.76,61.88,46,50
2024-02-23,P037,53.28,52.01,34,242
2024-02-24,P037,70.56,67.32,39,290
2024-02-25,P037,66.35,61.99,36,164
2024-02-26,P037,61.99,58.11,30,63
2024-02-27,P037,58.95,57.12,50,178
2024-02-28,P037,62.26,58.6,45,286
2024-02-29,P037,66.74,58.29,49,266
2024-01-01,P038,96.72,94.4,104,114
2024-01-02,P038,100.78,96.19,98,75
2024-01-03,P038,93.43,94.09,95,201
2024-01-04,P038,101.23,98.67,100,212
2024-01-05,P038,96.46,89.31,85,251
2024-01-06,P038,95.15,95.59,95,251
2024-01-07,P038,99.26,96.17,94,267
2024-01-08,P038,98.26,100.98,99,246
2024-01-09,P038,99.07,97.91,92,176
2024-01-10,P038,94.41,86.0,94,71
2024-01-11,P038,92.88,93.91,93,128
2024-01-12,P038,98.32,94.93,93,131
2024-01-13,P038,100.72,97.52,83,273
2024-01-14,P038,97.72,93.89,96,230
2024-01-15,P038,101.18,95.38,103,275
2024-01-16,P038,96.13,94.3,101,260
2024-01-17,P038,99.41,94.74,80,61
2024-01-18,P038,101.23,94.96,103,91
2024-01-19,P038,98.42,97.27,94,187
2024-01-20,P038,97.86,91.39,100,197
2024-01-21,P038,99.1,94.48,82,154
2024-01-22,P038,105.82,101.49,116,225
2024-01-23,P038,99.44,97.41,77,146
2024-01-24,P038,96.63,94.29,88,105
2024-01-25,P038,101.72,96.46,91,121
2024-01-26,P038,101.23,98.37,82,218
2024-01-27,P038,96.16,96.37,101,176
2024-01-28,P038,99.79,91.75,91,108
2024-01-29,P038,97.1,95.17,128,100
2024-01-30,P038,103.38,103.73,100,54
2024-01-31,P038,97.87,91.32,97,214
2024-02-01,P038,102.8,108.17,116,248
2024-02-02,P038,90.5,88.7,120,281
2024-02-03,P038,95.39,91.23,94,208
2024-02-04,P038,99.02,96.02,101,243
2024-02-05,P038,97.65,99.01,101,108
2024-02-06,P038,96.34,91.72,92,180
2024-02-07,P038,101.25,101.73,107,75
2024-02-08,P038,96.17,92.11,95,202
2024-02-09,P038,95.33,90.52,105,295
2024-02-10,P038,92.62,87.79,90,192
2024-02-11,P038,96.05,96.85,95,69
2024-02-12,P038,94.31,93.36,94,234
2024-02-13,P038,89.63,89.08,98,275
2024-02-14,P038,106.23,103.97,107,280
2024-02-15,P038,103.79,97.08,83,215
2024-02-16,P038,100.35,96.41,83,280
2024-02-17,P038,102.59,100.44,91,182
2024-02-18,P038,100.49,96.82,89,154
2024-02-19,P038,101.17,94.89,71,126
2024-02-20,P038,92.2,87.93,95,261
2024-02-21,P038,101.58,98.27,86,86
2024-02-22,P038,95.29,95.22,97,296
2024-02-23,P038,92.86,89.74,89,256
2024-02-24,P038,103.29,96.04,93,76
2024-02-25,P038,105.46,103.76,89,180
2024-02-26,P038,101.71,102.05,113,162
2024-02-27,P038,93.3,90.98,81,144
2024-02-28,P038,96.4,90.23,77,203
2024-02-29,P038,99.27,97.06,106,145
2024-01-01,P039,72.08,70.15,33,203
2024-01-02,P039,68.49,72.54,33,129
2024-01-03,P039,79.05,81.54,31,279
2024-01-04,P039,64.19,60.31,27,194
2024-01-05,P039,67.34,65.97,28,206
2024-01-06,P039,75.43,72.7,31,237
2024-01-07,P039,72.19,70.47,43,283
2024-01-08,P039,81.29,76.73,19,283
2024-01-09,P039,77.81,75.74,26,270
2024-01-10,P039,73.91,67.91,23,63
2024-01-11,P039,63.87,55.59,19,241
2024-01-12,P039,70.21,70.49,22,230
2024-01-13,P039,59.93,55.77,24,286
2024-01-14,P039,60.68,57.78,28,216
2024-01-15,P039,74.91,75.81,33,238
2024-01-16,P039,68.44,65.76,30,211
2024-01-17,P039,69.81,64.25,16,61
2024-01-18,P039,65.25,63.65,39,159
2024-01-19,P039,73.55,73.1,31,288
2024-01-20,P039,74.13,69.99,31,64
2024-01-21,P039,78.37,70.87,29,298
2024-01-22,P039,65.45,63.52,27,121
2024-01-23,P039,60.41,57.16,34,67
2024-01-24,P039,72.29,71.71,32,77
2024-01-25,P039,64.31,59.92,23,208
2024-01-26,P039,64.69,61.85,36,118
2024-01-27,P039,71.19,68.82,32,252
2024-01-28,P039,74.62,65.4,33,64
2024-01-29,P039,72.67,70.14,35,55
2024-01-30,P039,76.56,74.66,29,143
2024-01-31,P039,70.02,65.96,23,144
2024-02-01,P039,71.2,69.49,37,277
2024-02-02,P039,66.92,67.14,41,153
2024-02-03,P039,75.73,70.31,24,273
2024-02-04,P039,70.31,72.01,31,120
2024-02-05,P039,77.83,78.92,40,270
2024-02-06,P039,62.72,58.79,29,96
2024-02-07,P039,68.69,65.06,32,108
2024-02-08,P039,58.42,53.4,25,166
2024-02-09,P039,67.84,72.4,31,190
2024-02-10,P039,79.12,75.46,28,281
2024-02-11,P039,77.32,73.77,34,265
2024-02-12,P039,77.17,73.64,31,213
2024-02-13,P039,69.56,66.05,43,172
2024-02-14,P039,77.88,70.84,21,93
2024-02-15,P039,64.66,60.84,27,167
2024-02-16,P039,63.19,65.87,37,255
2024-02-17,P039,62.65,58.44,25,64
2024-02-18,P039,70.03,71.42,49,208
2024-02-19,P039,69.11,63.54,23,141
2024-02-20,P039,67.18,61.61,25,248
2024-02-21,P039,66.04,69.82,31,169
2024-02-22,P039,76.55,71.57,28,204
2024-02-23,P039,72.14,70.21,29,93
2024-02-24,P039,81.94,82.87,43,83
2024-02-25,P039,72.2,66.94,33,77
2024-02-26,P039,67.14,63.55,34,130
2024-02-27,P039,70.1,73.46,34,227
2024-02-28,P039,67.56,67.49,30,64
2024-02-29,P039,76.21,78.85,44,125
2024-01-01,P040,36.01,35.39,34,156
2024-01-02,P040,39.9,34.84,30,127
2024-01-03,P040,39.05,36.85,28,265
2024-01-04,P040,51.23,49.23,32,113
2024-01-05,P040,41.16,42.43,20,105
2024-01-06,P040,36.54,33.8,20,269
2024-01-07,P040,44.54,43.49,31,285
2024-01-08,P040,41.28,32.47,13,279
2024-01-09,P040,38.07,32.9,23,128
2024-01-10,P040,37.46,36.01,17,143
2024-01-11,P040,42.06,39.25,19,289
2024-01-12,P040,38.27,35.72,30,69
2024-01-13,P040,39.39,34.23,30,200
2024-01-14,P040,37.68,34.58,34,63
2024-01-15,P040,38.55,32.94,33,53
2024-01-16,P040,39.8,37.65,28,116
2024-01-17,P040,39.11,37.63,21,192
2024-01-18,P040,42.41,38.15,23,90
2024-01-19,P040,44.86,43.06,28,241
2024-01-20,P040,46.44,44.25,31,69
2024-01-21,P040,39.39,36.41,13,211
2024-01-22,P040,41.52,36.36,20,280
2024-01-23,P040,41.99,44.95,31,82
2024-01-24,P040,49.54,52.88,26,215
2024-01-25,P040,39.93,38.09,37,172
2024-01-26,P040,35.54,31.31,23,109
2024-01-27,P040,44.2,39.23,21,177
2024-01-28,P040,38.99,36.33,24,198
2024-01-29,P040,45.04,41.21,20,277
2024-01-30,P040,44.45,38.17,19,299
2024-01-31,P040,39.54,32.69,25,191
2024-02-01,P040,40.85,37.65,29,269
2024-02-02,P040,41.27,39.26,20,222
2024-02-03,P040,39.08,34.86,24,243
2024-02-04,P040,42.51,41.46,26,178
2024-02-05,P040,43.76,40.11,40,114
2024-02-06,P040,39.2,35.07,17,187
2024-02-07,P040,29.57,27.38,22,219
2024-02-08,P040,42.66,40.45,27,101
2024-02-09,P040,41.08,34.35,25,113
2024-02-10,P040,41.97,35.42,21,295
2024-02-11,P040,34.26,35.33,36,121
2024-02-12,P040,35.98,32.31,18,299
2024-02-13,P040,47.42,46.75,33,117
2024-02-14,P040,36.93,28.63,13,268
2024-02-15,P040,39.0,35.56,34,161
2024-02-16,P040,44.99,39.6,19,241
2024-02-17,P040,39.21,34.53,19,62
2024-02-18,P040,49.5,48.73,34,106
2024-02-19,P040,43.44,37.86,27,126
2024-02-20,P040,44.47,35.81,18,226
2024-02-21,P040,36.71,33.11,26,74
2024-02-22,P040,42.19,37.19,22,293
2024-02-23,P040,46.22,43.87,27,101
2024-02-24,P040,43.03,36.47,30,76
2024-02-25,P040,37.7,33.32,34,211
2024-02-26,P040,36.81,32.05,34,65
2024-02-27,P040,41.43,38.29,25,117
2024-02-28,P040,32.05,30.37,24,102
2024-02-29,P040,46.07,42.3,35,206
2024-01-01,P041,52.92,52.76,100,161
2024-01-02,P041,45.84,41.03,90,264
2024-01-03,P041,41.32,35.35,80,269
2024-01-04,P041,41.15,37.06,81,151
2024-01-05,P041,46.76,44.34,88,137
2024-01-06,P041,53.24,49.46,109,173
2024-01-07,P041,53.18,49.44,99,139
2024-01-08,P041,54.8,51.02,100,190
2024-01-09,P041,39.62,34.42,82,281
2024-01-10,P041,49.97,50.24,76,249
2024-01-11,P041,44.12,40.34,92,135
2024-01-12,P041,46.13,44.44,86,271
2024-01-13,P041,37.96,35.34,91,53
2024-01-14,P041,46.19,42.6,89,234
2024-01-15,P041,48.48,48.37,100,138
2024-01-16,P041,46.61,45.36,89,90
2024-01-17,P041,52.75,51.14,92,196
2024-01-18,P041,53.3,50.39,90,105
2024-01-19,P041,42.32,36.86,86,58
2024-01-20,P041,51.01,53.54,96,145
2024-01-21,P041,45.02,38.51,93,140
2024-01-22,P041,49.42,49.13,108,268
2024-01-23,P041,35.13,30.43,103,177
2024-01-24,P041,42.19,40.37,104,222
2024-01-25,P041,52.63,56.73,108,226
2024-01-26,P041,59.15,51.82,91,113
2024-01-27,P041,58.11,56.29,76,66
2024-01-28,P041,52.09,44.34,78,294
2024-01-29,P041,43.74,44.83,93,189
2024-01-30,P041,42.21,47.61,77,128
2024-01-31,P041,51.4,43.88,93,285
2024-02-01,P041,54.01,47.04,101,146
2024-02-02,P041,48.35,46.73,102,102
2024-02-03,P041,47.24,46.75,108,224
2024-02-04,P041,52.62,46.84,83,291
2024-02-05,P041,44.73,45.12,104,234
2024-02-06,P041,40.7,38.54,108,262
2024-02-07,P041,49.96,46.63,87,207
2024-02-08,P041,44.94,46.07,103,298
2024-02-09,P041,43.7,42.91,108,127
2024-02-10,P041,54.65,51.03,95,216
2024-02-11,P041,59.62,56.25,73,188
2024-02-12,P041,45.22,38.89,96,66
2024-02-13,P041,46.32,39.06,67,223
2024-02-14,P041,40.01,32.5,88,205
2024-02-15,P041,44.22,46.6,110,97
2024-02-16,P041,42.94,40.52,84,196
2024-02-17,P041,45.83,38.25,99,112
2024-02-18,P041,51.46,49.62,102,192
2024-02-19,P041,42.8,42.02,99,117
2024-02-20,P041,51.38,54.45,104,279
2024-02-21,P041,51.04,48.01,99,271
2024-02-22,P041,42.31,39.39,124,129
2024-02-23,P041,45.01,40.91,103,149
2024-02-24,P041,46.81,42.6,103,70
2024-02-25,P041,45.1,44.71,94,243
2024-02-26,P041,48.75,47.49,107,97
2024-02-27,P041,53.24,50.74,78,194
2024-02-28,P041,52.87,52.67,109,278
2024-02-29,P041,50.59,45.47,75,261
2024-01-01,P042,70.53,73.88,97,259
2024-01-02,P042,60.88,55.4,111,65
2024-01-03,P042,77.25,79.59,108,116
2024-01-04,P042,68.85,66.76,93,127
2024-01-05,P042,62.48,55.04,106,218
2024-01-06,P042,66.22,61.2,95,59
2024-01-07,P042,64.01,56.78,89,192
2024-01-08,P042,65.64,65.53,89,236
2024-01-09,P042,69.51,66.94,89,269
2024-01-10,P042,71.11,68.5,87,226
2024-01-11,P042,68.74,64.3,95,249
2024-01-12,P042,69.68,71.47,96,231
2024-01-13,P042,66.69,60.98,96,240
2024-01-14,P042,59.48,59.18,88,286
2024-01-15,P042,75.56,71.46,94,239
2024-01-16,P042,69.05,70.09,99,77
2024-01-17,P042,68.05,60.24,90,237
2024-01-18,P042,58.28,53.92,75,98
2024-01-19,P042,65.13,57.71,91,122
2024-01-20,P042,63.36,58.87,89,58
2024-01-21,P042,64.41,64.47,103,88
2024-01-22,P042,72.03,69.22,84,206
2024-01-23,P042,58.59,46.56,97,162
2024-01-24,P042,61.45,59.98,99,247
2024-01-25,P042,61.89,62.11,94,284
2024-01-26,P042,69.65,69.28,97,112
2024-01-27,P042,67.29,63.34,112,96
2024-01-28,P042,62.79,60.64,85,185
2024-01-29,P042,65.31,62.03,108,226
2024-01-30,P042,60.61,59.77,106,255
2024-01-31,P042,56.7,54.82,86,167
2024-02-01,P042,62.75,59.13,98,273
2024-02-02,P042,57.84,59.0,97,77
2024-02-03,P042,59.94,54.43,83,144
2024-02-04,P042,64.6,58.83,101,102
2024-02-05,P042,64.4,65.82,82,118
2024-02-06,P042,60.56,62.15,99,52
2024-02-07,P042,66.0,63.64,114,81
2024-02-08,P042,59.76,58.74,114,201
2024-02-09,P042,57.96,52.3,84,264
2024-02-10,P042,58.43,56.84,88,163
2024-02-11,P042,71.79,68.41,81,102
2024-02-12,P042,69.92,59.23,80,115
2024-02-13,P042,60.02,55.42,95,77
2024-02-14,P042,63.9,60.37,90,193
2024-02-15,P042,72.42,64.58,81,159
2024-02-16,P042,78.56,77.95,101,200
2024-02-17,P042,73.12,69.34,80,194
2024-02-18,P042,63.27,60.05,100,217
2024-02-19,P042,73.31,63.01,75,264
2024-02-20,P042,62.71,55.76,93,197
2024-02-21,P042,52.19,51.17,90,297
2024-02-22,P042,62.07,61.17,91,299
2024-02-23,P042,68.08,60.85,89,192
2024-02-24,P042,75.39,73.13,95,101
2024-02-25,P042,53.89,51.56,94,205
2024-02-26,P042,70.23,69.16,102,66
2024-02-27,P042,70.12,69.39,107,257
2024-02-28,P042,65.94,64.1,73,235
2024-02-29,P042,68.42,63.65,96,173
2024-01-01,P043,51.3,49.91,95,296
2024-01-02,P043,61.39,58.85,79,102
2024-01-03,P043,46.99,43.38,61,163
2024-01-04,P043,47.26,49.71,70,63
2024-01-05,P043,57.29,53.43,85,284
2024-01-06,P043,45.96,45.44,101,278
2024-01-07,P043,50.89,47.09,74,127
2024-01-08,P043,47.93,43.3,92,204
2024-01-09,P043,52.46,47.22,85,72
2024-01-10,P043,59.42,54.63,80,192
2024-01-11,P043,46.12,43.42,84,245
2024-01-12,P043,56.91,57.62,84,110
2024-01-13,P043,48.94,42.98,103,132
2024-01-14,P043,57.67,60.21,82,244
2024-01-15,P043,57.37,53.93,82,61
